,imagePath,Annotations
151,Ceiling_Cam-2020-11-21-13-12-3150.jpg,"[""{\""name\"":\""rect\"",\""x\"":2114,\""y\"":356,\""width\"":363,\""height\"":241}"", ""{\""name\"":\""rect\"",\""x\"":2438,\""y\"":352,\""width\"":356,\""height\"":198}"", ""{\""name\"":\""rect\"",\""x\"":2777,\""y\"":194,\""width\"":190,\""height\"":209}"", ""{\""name\"":\""rect\"",\""x\"":2900,\""y\"":332,\""width\"":126,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":3002,\""y\"":328,\""width\"":126,\""height\"":292}"", ""{\""name\"":\""rect\"",\""x\"":3121,\""y\"":960,\""width\"":273,\""height\"":478}"", ""{\""name\"":\""rect\"",\""x\"":3358,\""y\"":1363,\""width\"":194,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":2129,\""y\"":1770,\""width\"":150,\""height\"":383}"", ""{\""name\"":\""rect\"",\""x\"":984,\""y\"":1047,\""width\"":249,\""height\"":541}"", ""{\""name\"":\""rect\"",\""x\"":770,\""y\"":150,\""width\"":209,\""height\"":284}"", ""{\""name\"":\""rect\"",\""x\"":624,\""y\"":431,\""width\"":269,\""height\"":324}"", ""{\""name\"":\""rect\"",\""x\"":600,\""y\"":762,\""width\"":170,\""height\"":304}"", ""{\""name\"":\""rect\"",\""x\"":676,\""y\"":980,\""width\"":138,\""height\"":391}"", ""{\""name\"":\""rect\"",\""x\"":786,\""y\"":1079,\""width\"":182,\""height\"":427}"", ""{\""name\"":\""rect\"",\""x\"":466,\""y\"":1106,\""width\"":273,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":490,\""y\"":1335,\""width\"":119,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":387,\""y\"":1248,\""width\"":150,\""height\"":379}"", ""{\""name\"":\""rect\"",\""x\"":348,\""y\"":1616,\""width\"":205,\""height\"":478}""]"
152,Ceiling_Cam-2020-11-21-13-12-3600.jpg,"[""{\""name\"":\""rect\"",\""x\"":2118,\""y\"":537,\""width\"":217,\""height\"":454}"", ""{\""name\"":\""rect\"",\""x\"":2216,\""y\"":300,\""width\"":308,\""height\"":280}"", ""{\""name\"":\""rect\"",\""x\"":2339,\""y\"":186,\""width\"":292,\""height\"":134}"", ""{\""name\"":\""rect\"",\""x\"":2805,\""y\"":209,\""width\"":249,\""height\"":265}"", ""{\""name\"":\""rect\"",\""x\"":2532,\""y\"":794,\""width\"":241,\""height\"":442}"", ""{\""name\"":\""rect\"",\""x\"":3319,\""y\"":1335,\""width\"":190,\""height\"":371}"", ""{\""name\"":\""rect\"",\""x\"":2125,\""y\"":1762,\""width\"":170,\""height\"":391}"", ""{\""name\"":\""rect\"",\""x\"":774,\""y\"":142,\""width\"":205,\""height\"":265}"", ""{\""name\"":\""rect\"",\""x\"":636,\""y\"":423,\""width\"":280,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":608,\""y\"":747,\""width\"":158,\""height\"":367}"", ""{\""name\"":\""rect\"",\""x\"":668,\""y\"":972,\""width\"":122,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":774,\""y\"":1086,\""width\"":150,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":913,\""y\"":1181,\""width\"":265,\""height\"":502}"", ""{\""name\"":\""rect\"",\""x\"":766,\""y\"":1557,\""width\"":367,\""height\"":403}"", ""{\""name\"":\""rect\"",\""x\"":518,\""y\"":1189,\""width\"":253,\""height\"":312}"", ""{\""name\"":\""rect\"",\""x\"":494,\""y\"":1343,\""width\"":126,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":383,\""y\"":1244,\""width\"":150,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":340,\""y\"":1608,\""width\"":209,\""height\"":474}""]"
153,Ceiling_Cam-2020-11-21-13-12-4050.jpg,"[""{\""name\"":\""rect\"",\""x\"":747,\""y\"":146,\""width\"":198,\""height\"":312}"", ""{\""name\"":\""rect\"",\""x\"":695,\""y\"":727,\""width\"":320,\""height\"":257}"", ""{\""name\"":\""rect\"",\""x\"":545,\""y\"":759,\""width\"":209,\""height\"":344}"", ""{\""name\"":\""rect\"",\""x\"":818,\""y\"":1351,\""width\"":225,\""height\"":502}"", ""{\""name\"":\""rect\"",\""x\"":936,\""y\"":1185,\""width\"":233,\""height\"":470}"", ""{\""name\"":\""rect\"",\""x\"":620,\""y\"":1007,\""width\"":166,\""height\"":332}"", ""{\""name\"":\""rect\"",\""x\"":774,\""y\"":1098,\""width\"":170,\""height\"":367}"", ""{\""name\"":\""rect\"",\""x\"":518,\""y\"":1205,\""width\"":261,\""height\"":308}"", ""{\""name\"":\""rect\"",\""x\"":387,\""y\"":1256,\""width\"":154,\""height\"":367}"", ""{\""name\"":\""rect\"",\""x\"":494,\""y\"":1343,\""width\"":150,\""height\"":391}"", ""{\""name\"":\""rect\"",\""x\"":348,\""y\"":1632,\""width\"":201,\""height\"":454}"", ""{\""name\"":\""rect\"",\""x\"":2303,\""y\"":245,\""width\"":399,\""height\"":186}"", ""{\""name\"":\""rect\"",\""x\"":2374,\""y\"":383,\""width\"":344,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":3117,\""y\"":711,\""width\"":245,\""height\"":415}"", ""{\""name\"":\""rect\"",\""x\"":2240,\""y\"":905,\""width\"":348,\""height\"":273}"", ""{\""name\"":\""rect\"",\""x\"":2268,\""y\"":1055,\""width\"":371,\""height\"":340}"", ""{\""name\"":\""rect\"",\""x\"":2572,\""y\"":1142,\""width\"":466,\""height\"":225}"", ""{\""name\"":\""rect\"",\""x\"":2137,\""y\"":1758,\""width\"":162,\""height\"":387}""]"
154,Ceiling_Cam-2020-11-21-13-12-900.jpg,"[""{\""name\"":\""rect\"",\""x\"":774,\""y\"":126,\""width\"":142,\""height\"":344}"", ""{\""name\"":\""rect\"",\""x\"":648,\""y\"":439,\""width\"":158,\""height\"":273}"", ""{\""name\"":\""rect\"",\""x\"":561,\""y\"":762,\""width\"":221,\""height\"":324}"", ""{\""name\"":\""rect\"",\""x\"":585,\""y\"":1039,\""width\"":154,\""height\"":383}"", ""{\""name\"":\""rect\"",\""x\"":494,\""y\"":1323,\""width\"":134,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":399,\""y\"":1248,\""width\"":146,\""height\"":383}"", ""{\""name\"":\""rect\"",\""x\"":340,\""y\"":1624,\""width\"":170,\""height\"":411}"", ""{\""name\"":\""rect\"",\""x\"":2951,\""y\"":233,\""width\"":194,\""height\"":395}"", ""{\""name\"":\""rect\"",\""x\"":2576,\""y\"":782,\""width\"":233,\""height\"":462}"", ""{\""name\"":\""rect\"",\""x\"":2086,\""y\"":1094,\""width\"":194,\""height\"":537}"", ""{\""name\"":\""rect\"",\""x\"":2129,\""y\"":1746,\""width\"":174,\""height\"":403}"", ""{\""name\"":\""rect\"",\""x\"":2840,\""y\"":944,\""width\"":304,\""height\"":352}"", ""{\""name\"":\""rect\"",\""x\"":3022,\""y\"":1150,\""width\"":304,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":3101,\""y\"":1343,\""width\"":328,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":3350,\""y\"":1655,\""width\"":174,\""height\"":458}""]"
155,Ceiling_Cam-2020-11-21-13-12-1350.jpg,"[""{\""name\"":\""rect\"",\""x\"":676,\""y\"":387,\""width\"":158,\""height\"":249}"", ""{\""name\"":\""rect\"",\""x\"":766,\""y\"":138,\""width\"":170,\""height\"":296}"", ""{\""name\"":\""rect\"",\""x\"":600,\""y\"":743,\""width\"":190,\""height\"":328}"", ""{\""name\"":\""rect\"",\""x\"":810,\""y\"":1237,\""width\"":332,\""height\"":427}"", ""{\""name\"":\""rect\"",\""x\"":569,\""y\"":1063,\""width\"":198,\""height\"":383}"", ""{\""name\"":\""rect\"",\""x\"":399,\""y\"":1240,\""width\"":146,\""height\"":431}"", ""{\""name\"":\""rect\"",\""x\"":502,\""y\"":1327,\""width\"":122,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":332,\""y\"":1695,\""width\"":253,\""height\"":352}"", ""{\""name\"":\""rect\"",\""x\"":1177,\""y\"":1963,\""width\"":245,\""height\"":186}"", ""{\""name\"":\""rect\"",\""x\"":2576,\""y\"":241,\""width\"":308,\""height\"":194}"", ""{\""name\"":\""rect\"",\""x\"":2975,\""y\"":340,\""width\"":166,\""height\"":269}"", ""{\""name\"":\""rect\"",\""x\"":3002,\""y\"":707,\""width\"":241,\""height\"":431}"", ""{\""name\"":\""rect\"",\""x\"":3319,\""y\"":1308,\""width\"":237,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":3366,\""y\"":1675,\""width\"":154,\""height\"":439}"", ""{\""name\"":\""rect\"",\""x\"":2461,\""y\"":996,\""width\"":178,\""height\"":458}"", ""{\""name\"":\""rect\"",\""x\"":2157,\""y\"":1055,\""width\"":213,\""height\"":529}"", ""{\""name\"":\""rect\"",\""x\"":2137,\""y\"":1766,\""width\"":166,\""height\"":383}""]"
156,Ceiling_Cam-2020-11-21-13-12-1800.jpg,"[""{\""name\"":\""rect\"",\""x\"":664,\""y\"":395,\""width\"":146,\""height\"":261}"", ""{\""name\"":\""rect\"",\""x\"":794,\""y\"":344,\""width\"":146,\""height\"":300}"", ""{\""name\"":\""rect\"",\""x\"":786,\""y\"":130,\""width\"":154,\""height\"":253}"", ""{\""name\"":\""rect\"",\""x\"":561,\""y\"":770,\""width\"":186,\""height\"":280}"", ""{\""name\"":\""rect\"",\""x\"":569,\""y\"":1031,\""width\"":324,\""height\"":352}"", ""{\""name\"":\""rect\"",\""x\"":490,\""y\"":1343,\""width\"":158,\""height\"":379}"", ""{\""name\"":\""rect\"",\""x\"":399,\""y\"":1237,\""width\"":158,\""height\"":391}"", ""{\""name\"":\""rect\"",\""x\"":340,\""y\"":1636,\""width\"":194,\""height\"":423}"", ""{\""name\"":\""rect\"",\""x\"":2422,\""y\"":826,\""width\"":442,\""height\"":288}"", ""{\""name\"":\""rect\"",\""x\"":2730,\""y\"":178,\""width\"":277,\""height\"":194}"", ""{\""name\"":\""rect\"",\""x\"":2505,\""y\"":261,\""width\"":324,\""height\"":194}"", ""{\""name\"":\""rect\"",\""x\"":2777,\""y\"":328,\""width\"":229,\""height\"":233}"", ""{\""name\"":\""rect\"",\""x\"":2971,\""y\"":320,\""width\"":162,\""height\"":280}"", ""{\""name\"":\""rect\"",\""x\"":3267,\""y\"":1410,\""width\"":205,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":3255,\""y\"":1687,\""width\"":233,\""height\"":336}"", ""{\""name\"":\""rect\"",\""x\"":3378,\""y\"":1770,\""width\"":150,\""height\"":340}"", ""{\""name\"":\""rect\"",\""x\"":2133,\""y\"":1750,\""width\"":178,\""height\"":399}""]"
157,Ceiling_Cam-2020-11-21-13-12-2250.jpg,"[""{\""name\"":\""rect\"",\""x\"":849,\""y\"":277,\""width\"":170,\""height\"":312}"", ""{\""name\"":\""rect\"",\""x\"":707,\""y\"":387,\""width\"":126,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":770,\""y\"":146,\""width\"":182,\""height\"":245}"", ""{\""name\"":\""rect\"",\""x\"":597,\""y\"":751,\""width\"":154,\""height\"":296}"", ""{\""name\"":\""rect\"",\""x\"":877,\""y\"":917,\""width\"":371,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":581,\""y\"":1039,\""width\"":296,\""height\"":348}"", ""{\""name\"":\""rect\"",\""x\"":482,\""y\"":1114,\""width\"":213,\""height\"":308}"", ""{\""name\"":\""rect\"",\""x\"":490,\""y\"":1339,\""width\"":138,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":391,\""y\"":1244,\""width\"":162,\""height\"":379}"", ""{\""name\"":\""rect\"",\""x\"":328,\""y\"":1624,\""width\"":201,\""height\"":442}"", ""{\""name\"":\""rect\"",\""x\"":2295,\""y\"":687,\""width\"":407,\""height\"":344}"", ""{\""name\"":\""rect\"",\""x\"":2473,\""y\"":170,\""width\"":348,\""height\"":229}"", ""{\""name\"":\""rect\"",\""x\"":2690,\""y\"":439,\""width\"":217,\""height\"":308}"", ""{\""name\"":\""rect\"",\""x\"":2987,\""y\"":340,\""width\"":95,\""height\"":253}"", ""{\""name\"":\""rect\"",\""x\"":2856,\""y\"":225,\""width\"":158,\""height\"":194}"", ""{\""name\"":\""rect\"",\""x\"":2121,\""y\"":1762,\""width\"":190,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":3125,\""y\"":1177,\""width\"":304,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":3121,\""y\"":1395,\""width\"":328,\""height\"":221}"", ""{\""name\"":\""rect\"",\""x\"":3366,\""y\"":1675,\""width\"":174,\""height\"":419}""]"
158,Ceiling_Cam-2020-11-21-13-12-0.jpg,"[""{\""name\"":\""rect\"",\""x\"":1687,\""y\"":217,\""width\"":170,\""height\"":375}"", ""{\""name\"":\""rect\"",\""x\"":759,\""y\"":360,\""width\"":174,\""height\"":245}"", ""{\""name\"":\""rect\"",\""x\"":640,\""y\"":431,\""width\"":142,\""height\"":277}"", ""{\""name\"":\""rect\"",\""x\"":506,\""y\"":1023,\""width\"":261,\""height\"":352}"", ""{\""name\"":\""rect\"",\""x\"":411,\""y\"":1260,\""width\"":134,\""height\"":411}"", ""{\""name\"":\""rect\"",\""x\"":466,\""y\"":1442,\""width\"":300,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":494,\""y\"":1331,\""width\"":138,\""height\"":324}"", ""{\""name\"":\""rect\"",\""x\"":2675,\""y\"":600,\""width\"":336,\""height\"":253}"", ""{\""name\"":\""rect\"",\""x\"":2434,\""y\"":569,\""width\"":273,\""height\"":356}"", ""{\""name\"":\""rect\"",\""x\"":3054,\""y\"":695,\""width\"":265,\""height\"":399}"", ""{\""name\"":\""rect\"",\""x\"":2212,\""y\"":1181,\""width\"":340,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":2098,\""y\"":1233,\""width\"":138,\""height\"":545}"", ""{\""name\"":\""rect\"",\""x\"":2141,\""y\"":1798,\""width\"":126,\""height\"":348}"", ""{\""name\"":\""rect\"",\""x\"":3247,\""y\"":1300,\""width\"":198,\""height\"":367}"", ""{\""name\"":\""rect\"",\""x\"":3378,\""y\"":1683,\""width\"":150,\""height\"":427}""]"
159,Ceiling_Cam-2020-11-21-13-12-450.jpg,"[""{\""name\"":\""rect\"",\""x\"":2975,\""y\"":273,\""width\"":134,\""height\"":340}"", ""{\""name\"":\""rect\"",\""x\"":3046,\""y\"":707,\""width\"":277,\""height\"":411}"", ""{\""name\"":\""rect\"",\""x\"":2386,\""y\"":589,\""width\"":324,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":2686,\""y\"":790,\""width\"":360,\""height\"":237}"", ""{\""name\"":\""rect\"",\""x\"":3101,\""y\"":1209,\""width\"":375,\""height\"":320}"", ""{\""name\"":\""rect\"",\""x\"":3362,\""y\"":1655,\""width\"":166,\""height\"":466}"", ""{\""name\"":\""rect\"",\""x\"":2070,\""y\"":944,\""width\"":399,\""height\"":423}"", ""{\""name\"":\""rect\"",\""x\"":2121,\""y\"":1782,\""width\"":182,\""height\"":363}"", ""{\""name\"":\""rect\"",\""x\"":668,\""y\"":387,\""width\"":162,\""height\"":245}"", ""{\""name\"":\""rect\"",\""x\"":766,\""y\"":138,\""width\"":201,\""height\"":288}"", ""{\""name\"":\""rect\"",\""x\"":533,\""y\"":751,\""width\"":194,\""height\"":360}"", ""{\""name\"":\""rect\"",\""x\"":624,\""y\"":1169,\""width\"":225,\""height\"":427}"", ""{\""name\"":\""rect\"",\""x\"":518,\""y\"":1067,\""width\"":182,\""height\"":403}"", ""{\""name\"":\""rect\"",\""x\"":403,\""y\"":1260,\""width\"":126,\""height\"":439}"", ""{\""name\"":\""rect\"",\""x\"":510,\""y\"":1339,\""width\"":138,\""height\"":375}"", ""{\""name\"":\""rect\"",\""x\"":269,\""y\"":1857,\""width\"":201,\""height\"":292}""]"
160,Ceiling_Cam-2020-11-21-13-44-0.jpg,"[""{\""name\"":\""rect\"",\""x\"":646,\""y\"":401,\""width\"":218,\""height\"":226}"", ""{\""name\"":\""rect\"",\""x\"":574,\""y\"":639,\""width\"":216,\""height\"":314}"", ""{\""name\"":\""rect\"",\""x\"":826,\""y\"":1891,\""width\"":518,\""height\"":263}"", ""{\""name\"":\""rect\"",\""x\"":2078,\""y\"":849,\""width\"":115,\""height\"":468}"", ""{\""name\"":\""rect\"",\""x\"":2182,\""y\"":874,\""width\"":210,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":2244,\""y\"":818,\""width\"":412,\""height\"":353}"", ""{\""name\"":\""rect\"",\""x\"":2680,\""y\"":431,\""width\"":162,\""height\"":423}"", ""{\""name\"":\""rect\"",\""x\"":2832,\""y\"":241,\""width\"":174,\""height\"":174}"", ""{\""name\"":\""rect\"",\""x\"":2944,\""y\"":356,\""width\"":123,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":3249,\""y\"":1137,\""width\"":174,\""height\"":401}"", ""{\""name\"":\""rect\"",\""x\"":3028,\""y\"":1020,\""width\"":305,\""height\"":199}"", ""{\""name\"":\""rect\"",\""x\"":2820,\""y\"":989,\""width\"":333,\""height\"":300}"", ""{\""name\"":\""rect\"",\""x\"":773,\""y\"":1081,\""width\"":249,\""height\"":412}"", ""{\""name\"":\""rect\"",\""x\"":636,\""y\"":1092,\""width\"":196,\""height\"":381}"", ""{\""name\"":\""rect\"",\""x\"":535,\""y\"":1151,\""width\"":176,\""height\"":300}"", ""{\""name\"":\""rect\"",\""x\"":387,\""y\"":1238,\""width\"":148,\""height\"":359}"", ""{\""name\"":\""rect\"",\""x\"":361,\""y\"":1605,\""width\"":216,\""height\"":420}"", ""{\""name\"":\""rect\"",\""x\"":603,\""y\"":1578,\""width\"":338,\""height\"":424}"", ""{\""name\"":\""rect\"",\""x\"":502,\""y\"":1440,\""width\"":289,\""height\"":431}""]"
161,Ceiling_Cam-2020-11-21-13-44-449.jpg,"[""{\""name\"":\""rect\"",\""x\"":751,\""y\"":328,\""width\"":148,\""height\"":235}"", ""{\""name\"":\""rect\"",\""x\"":2966,\""y\"":1008,\""width\"":331,\""height\"":316}"", ""{\""name\"":\""rect\"",\""x\"":3311,\""y\"":1162,\""width\"":157,\""height\"":423}"", ""{\""name\"":\""rect\"",\""x\"":2075,\""y\"":851,\""width\"":106,\""height\"":459}"", ""{\""name\"":\""rect\"",\""x\"":2591,\""y\"":627,\""width\"":207,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":2364,\""y\"":696,\""width\"":185,\""height\"":416}"", ""{\""name\"":\""rect\"",\""x\"":2145,\""y\"":863,\""width\"":256,\""height\"":441}"", ""{\""name\"":\""rect\"",\""x\"":2775,\""y\"":207,\""width\"":239,\""height\"":151}"", ""{\""name\"":\""rect\"",\""x\"":2810,\""y\"":321,\""width\"":232,\""height\"":189}"", ""{\""name\"":\""rect\"",\""x\"":2965,\""y\"":424,\""width\"":241,\""height\"":317}"", ""{\""name\"":\""rect\"",\""x\"":870,\""y\"":1976,\""width\"":515,\""height\"":183}"", ""{\""name\"":\""rect\"",\""x\"":769,\""y\"":1081,\""width\"":260,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":599,\""y\"":1572,\""width\"":338,\""height\"":497}"", ""{\""name\"":\""rect\"",\""x\"":766,\""y\"":183,\""width\"":317,\""height\"":280}"", ""{\""name\"":\""rect\"",\""x\"":362,\""y\"":1617,\""width\"":204,\""height\"":409}"", ""{\""name\"":\""rect\"",\""x\"":644,\""y\"":1089,\""width\"":204,\""height\"":396}""]"
162,Ceiling_Cam-2020-11-21-13-44-898.jpg,"[""{\""name\"":\""rect\"",\""x\"":687,\""y\"":381,\""width\"":162,\""height\"":254}"", ""{\""name\"":\""rect\"",\""x\"":2073,\""y\"":848,\""width\"":116,\""height\"":467}"", ""{\""name\"":\""rect\"",\""x\"":2390,\""y\"":420,\""width\"":293,\""height\"":234}"", ""{\""name\"":\""rect\"",\""x\"":3385,\""y\"":1634,\""width\"":190,\""height\"":457}"", ""{\""name\"":\""rect\"",\""x\"":2435,\""y\"":646,\""width\"":372,\""height\"":132}"", ""{\""name\"":\""rect\"",\""x\"":2286,\""y\"":735,\""width\"":478,\""height\"":246}"", ""{\""name\"":\""rect\"",\""x\"":2775,\""y\"":199,\""width\"":245,\""height\"":177}"", ""{\""name\"":\""rect\"",\""x\"":2811,\""y\"":325,\""width\"":305,\""height\"":208}"", ""{\""name\"":\""rect\"",\""x\"":3064,\""y\"":503,\""width\"":193,\""height\"":310}"", ""{\""name\"":\""rect\"",\""x\"":769,\""y\"":1080,\""width\"":260,\""height\"":410}"", ""{\""name\"":\""rect\"",\""x\"":642,\""y\"":1086,\""width\"":215,\""height\"":401}"", ""{\""name\"":\""rect\"",\""x\"":530,\""y\"":1156,\""width\"":167,\""height\"":301}"", ""{\""name\"":\""rect\"",\""x\"":599,\""y\"":1557,\""width\"":371,\""height\"":397}"", ""{\""name\"":\""rect\"",\""x\"":376,\""y\"":1237,\""width\"":174,\""height\"":361}"", ""{\""name\"":\""rect\"",\""x\"":354,\""y\"":1593,\""width\"":140,\""height\"":425}"", ""{\""name\"":\""rect\"",\""x\"":438,\""y\"":1924,\""width\"":392,\""height\"":233}""]"
163,Ceiling_Cam-2020-11-21-13-44-1347.jpg,"[""{\""name\"":\""rect\"",\""x\"":762,\""y\"":252,\""width\"":263,\""height\"":194}"", ""{\""name\"":\""rect\"",\""x\"":767,\""y\"":1081,\""width\"":261,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":351,\""y\"":1638,\""width\"":233,\""height\"":359}"", ""{\""name\"":\""rect\"",\""x\"":609,\""y\"":1578,\""width\"":392,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":377,\""y\"":1189,\""width\"":217,\""height\"":398}"", ""{\""name\"":\""rect\"",\""x\"":500,\""y\"":1428,\""width\"":302,\""height\"":456}"", ""{\""name\"":\""rect\"",\""x\"":646,\""y\"":1094,\""width\"":205,\""height\"":390}"", ""{\""name\"":\""rect\"",\""x\"":536,\""y\"":1158,\""width\"":194,\""height\"":295}"", ""{\""name\"":\""rect\"",\""x\"":2440,\""y\"":172,\""width\"":224,\""height\"":280}"", ""{\""name\"":\""rect\"",\""x\"":2071,\""y\"":840,\""width\"":118,\""height\"":471}"", ""{\""name\"":\""rect\"",\""x\"":2945,\""y\"":353,\""width\"":148,\""height\"":269}"", ""{\""name\"":\""rect\"",\""x\"":2228,\""y\"":724,\""width\"":474,\""height\"":293}"", ""{\""name\"":\""rect\"",\""x\"":3284,\""y\"":1193,\""width\"":215,\""height\"":306}"", ""{\""name\"":\""rect\"",\""x\"":2777,\""y\"":704,\""width\"":329,\""height\"":261}"", ""{\""name\"":\""rect\"",\""x\"":2599,\""y\"":695,\""width\"":282,\""height\"":170}""]"
164,Ceiling_Cam-2020-11-21-13-44-1796.jpg,"[""{\""name\"":\""rect\"",\""x\"":3187,\""y\"":1344,\""width\"":202,\""height\"":452}"", ""{\""name\"":\""rect\"",\""x\"":2071,\""y\"":857,\""width\"":136,\""height\"":420}"", ""{\""name\"":\""rect\"",\""x\"":2110,\""y\"":1275,\""width\"":172,\""height\"":519}"", ""{\""name\"":\""rect\"",\""x\"":2919,\""y\"":336,\""width\"":144,\""height\"":261}"", ""{\""name\"":\""rect\"",\""x\"":2201,\""y\"":196,\""width\"":355,\""height\"":204}"", ""{\""name\"":\""rect\"",\""x\"":2780,\""y\"":235,\""width\"":226,\""height\"":181}"", ""{\""name\"":\""rect\"",\""x\"":2343,\""y\"":148,\""width\"":331,\""height\"":213}"", ""{\""name\"":\""rect\"",\""x\"":2640,\""y\"":194,\""width\"":217,\""height\"":177}"", ""{\""name\"":\""rect\"",\""x\"":769,\""y\"":347,\""width\"":157,\""height\"":224}"", ""{\""name\"":\""rect\"",\""x\"":1006,\""y\"":878,\""width\"":211,\""height\"":381}"", ""{\""name\"":\""rect\"",\""x\"":1031,\""y\"":1118,\""width\"":301,\""height\"":549}"", ""{\""name\"":\""rect\"",\""x\"":760,\""y\"":1085,\""width\"":245,\""height\"":431}"", ""{\""name\"":\""rect\"",\""x\"":353,\""y\"":1578,\""width\"":237,\""height\"":420}"", ""{\""name\"":\""rect\"",\""x\"":618,\""y\"":1365,\""width\"":248,\""height\"":387}"", ""{\""name\"":\""rect\"",\""x\"":487,\""y\"":1421,\""width\"":220,\""height\"":400}"", ""{\""name\"":\""rect\"",\""x\"":646,\""y\"":1090,\""width\"":155,\""height\"":321}"", ""{\""name\"":\""rect\"",\""x\"":536,\""y\"":1154,\""width\"":174,\""height\"":278}"", ""{\""name\"":\""rect\"",\""x\"":373,\""y\"":1240,\""width\"":215,\""height\"":355}""]"
165,Ceiling_Cam-2020-11-21-13-44-2245.jpg,"[""{\""name\"":\""rect\"",\""x\"":2099,\""y\"":1216,\""width\"":189,\""height\"":601}"", ""{\""name\"":\""rect\"",\""x\"":2073,\""y\"":848,\""width\"":134,\""height\"":407}"", ""{\""name\"":\""rect\"",\""x\"":2422,\""y\"":530,\""width\"":362,\""height\"":336}"", ""{\""name\"":\""rect\"",\""x\"":2228,\""y\"":200,\""width\"":329,\""height\"":256}"", ""{\""name\"":\""rect\"",\""x\"":2525,\""y\"":319,\""width\"":383,\""height\"":284}"", ""{\""name\"":\""rect\"",\""x\"":2883,\""y\"":228,\""width\"":133,\""height\"":263}"", ""{\""name\"":\""rect\"",\""x\"":2833,\""y\"":220,\""width\"":97,\""height\"":235}"", ""{\""name\"":\""rect\"",\""x\"":2745,\""y\"":202,\""width\"":116,\""height\"":224}"", ""{\""name\"":\""rect\"",\""x\"":1563,\""y\"":1559,\""width\"":284,\""height\"":553}"", ""{\""name\"":\""rect\"",\""x\"":359,\""y\"":1578,\""width\"":226,\""height\"":426}"", ""{\""name\"":\""rect\"",\""x\"":375,\""y\"":1229,\""width\"":222,\""height\"":366}"", ""{\""name\"":\""rect\"",\""x\"":409,\""y\"":1369,\""width\"":232,\""height\"":377}"", ""{\""name\"":\""rect\"",\""x\"":500,\""y\"":1395,\""width\"":252,\""height\"":435}"", ""{\""name\"":\""rect\"",\""x\"":947,\""y\"":1008,\""width\"":302,\""height\"":472}"", ""{\""name\"":\""rect\"",\""x\"":779,\""y\"":1087,\""width\"":245,\""height\"":403}"", ""{\""name\"":\""rect\"",\""x\"":1314,\""y\"":1433,\""width\"":354,\""height\"":450}"", ""{\""name\"":\""rect\"",\""x\"":1031,\""y\"":1696,\""width\"":587,\""height\"":246}"", ""{\""name\"":\""rect\"",\""x\"":837,\""y\"":1533,\""width\"":588,\""height\"":216}"", ""{\""name\"":\""rect\"",\""x\"":665,\""y\"":1077,\""width\"":195,\""height\"":431}"", ""{\""name\"":\""rect\"",\""x\"":520,\""y\"":1130,\""width\"":178,\""height\"":251}""]"
